calDate,connectionStream,totDailyGrossRevenue
2022-07-26,1.amazon_seller,2590.5799999999995
2022-07-27,1.woocommerce,557.68000000000006
2022-07-27,1.amazon_seller,2720.07
2022-07-28,1.woocommerce,572.71
2022-07-28,1.amazon_seller,2579.4
2022-07-29,1.woocommerce,380.98999999999995
2022-07-29,1.amazon_seller,2574.7299999999987
2022-07-30,1.woocommerce,687.25
2022-07-30,1.amazon_seller,2424.5499999999997
2022-07-31,1.woocommerce,361.84000000000003
2022-07-31,1.amazon_seller,3193.4800000000005
2022-08-01,1.woocommerce,598.55
2022-08-01,1.amazon_seller,4622.8399999999992
2022-08-02,1.woocommerce,945.41000000000008
2022-08-02,1.amazon_seller,3572.91
2022-08-03,1.woocommerce,426.6
2022-08-03,1.amazon_seller,4080.48
2022-08-04,1.woocommerce,566.86
2022-08-04,1.amazon_seller,3170.05
2022-08-05,1.woocommerce,249.18
2022-08-05,1.amazon_seller,2421.42
2022-08-06,1.woocommerce,23.75
2022-08-06,1.amazon_seller,2487.63
2022-08-07,1.woocommerce,337.43
2022-08-07,1.amazon_seller,2975.68
2022-08-08,1.woocommerce,1082.5300000000002
2022-08-08,1.amazon_seller,3650.62
2022-08-09,1.woocommerce,421.33
2022-08-09,1.amazon_seller,2427.6199999999994
2022-08-10,1.woocommerce,489.72
2022-08-10,1.amazon_seller,2939.85
2022-08-11,1.woocommerce,207.91000000000003
2022-08-11,1.amazon_seller,2955.8600000000006
2022-08-12,1.woocommerce,319.95
2022-08-12,1.amazon_seller,2758.3600000000006
2022-08-13,1.woocommerce,292.21000000000004
2022-08-13,1.amazon_seller,2426.8500000000004
2022-08-14,1.woocommerce,375.57
2022-08-14,1.amazon_seller,1633.9900000000002
2022-08-15,1.woocommerce,61.75
2022-08-15,1.amazon_seller,1962.2000000000003
2022-08-16,1.woocommerce,638.41
2022-08-16,1.amazon_seller,2572.3799999999992
2022-08-17,1.woocommerce,58.75
2022-08-17,1.amazon_seller,2645.7700000000004
2022-08-18,1.woocommerce,539.42
2022-08-18,1.amazon_seller,2957.6099999999997
2022-08-19,1.woocommerce,198.60000000000002
2022-08-19,1.amazon_seller,2168.9599999999996
2022-08-20,1.woocommerce,171.63
2022-08-20,1.amazon_seller,2540.4899999999989
2022-08-21,1.woocommerce,264.93
2022-08-21,1.amazon_seller,2212.66
2022-08-22,1.woocommerce,728.06999999999994
2022-08-22,1.amazon_seller,2766.4099999999989
2022-08-23,1.woocommerce,517.46
2022-08-23,1.amazon_seller,3758.0200000000004
2022-08-24,1.woocommerce,97.25
2022-08-24,1.amazon_seller,2643.8199999999993
2022-08-25,1.woocommerce,266.19
2022-08-25,1.amazon_seller,3463.9600000000005
2022-08-26,1.woocommerce,472.09000000000003
2022-08-26,1.amazon_seller,2775.2500000000005
2022-08-27,1.woocommerce,568.54
2022-08-27,1.amazon_seller,2416.4299999999989
2022-08-28,1.woocommerce,61.67
2022-08-28,1.amazon_seller,3071.96
2022-08-29,1.woocommerce,495.44000000000005
2022-08-29,1.amazon_seller,4163.36
2022-08-30,1.woocommerce,413.71000000000004
2022-08-30,1.amazon_seller,3967.7099999999996
2022-08-31,1.woocommerce,1279.71
2022-08-31,1.amazon_seller,4032.09
2022-09-01,1.amazon_seller,5830.13
2022-09-01,1.woocommerce,447.32
2022-09-02,1.amazon_seller,3608.3500000000004
2022-09-02,1.woocommerce,336.92
2022-09-03,1.amazon_seller,3275.6099999999997
2022-09-03,1.woocommerce,294.63
2022-09-04,1.amazon_seller,3603.46
2022-09-04,1.woocommerce,54.660000000000004
2022-09-05,1.amazon_seller,3758.6900000000005
2022-09-05,1.woocommerce,496.63000000000005
2022-09-06,1.amazon_seller,4112.4800000000005
2022-09-06,1.woocommerce,557.79
2022-09-07,1.amazon_seller,3887.4
2022-09-07,1.woocommerce,516.31
2022-09-08,1.amazon_seller,3794.88
2022-09-08,1.woocommerce,658.45
2022-09-09,1.amazon_seller,3211.7200000000003
2022-09-09,1.woocommerce,748.85
2022-09-10,1.amazon_seller,2803.8999999999996
2022-09-10,1.woocommerce,170.08999999999997
2022-09-11,1.amazon_seller,2945.9
2022-09-11,1.woocommerce,576.63
2022-09-12,1.amazon_seller,3938.29
2022-09-12,1.woocommerce,526.56000000000006
2022-09-13,1.amazon_seller,4204.52
2022-09-13,1.woocommerce,623.99
2022-09-14,1.amazon_seller,4197.8600000000006
2022-09-14,1.woocommerce,537.52999999999986
2022-09-15,1.woocommerce,423.38
2022-09-15,1.amazon_seller,4529.0199999999995
2022-09-16,1.woocommerce,400.86999999999995
2022-09-16,1.amazon_seller,3348.92
2022-09-17,1.woocommerce,339.68
2022-09-17,1.amazon_seller,2916.2900000000004
2022-09-18,1.woocommerce,176.59
2022-09-18,1.amazon_seller,3068.74
2022-09-19,1.woocommerce,403.20000000000005
2022-09-19,1.amazon_seller,4244.0099999999993
2022-09-20,1.woocommerce,266.88
2022-09-20,1.amazon_seller,5276.3
2022-09-21,1.woocommerce,404.38
2022-09-21,1.amazon_seller,4614.49
2022-09-22,1.woocommerce,477.52
2022-09-22,1.amazon_seller,3457.13
2022-09-23,1.woocommerce,551.07
2022-09-23,1.amazon_seller,3123.9700000000003
2022-09-24,1.woocommerce,258.69
2022-09-24,1.amazon_seller,2816.2799999999993
2022-09-25,1.woocommerce,522.58999999999992
2022-09-25,1.amazon_seller,3286.71
2022-09-26,1.woocommerce,873.28
2022-09-26,1.amazon_seller,4115.99
2022-09-27,1.woocommerce,890.05
2022-09-27,1.amazon_seller,4371.329999999999
2022-09-28,1.woocommerce,338.94
2022-09-28,1.amazon_seller,3870.29
2022-09-29,1.woocommerce,973.68000000000006
2022-09-29,1.amazon_seller,3362.5499999999997
2022-09-30,1.woocommerce,458.53999999999996
2022-09-30,1.amazon_seller,3170.88
2022-10-01,1.woocommerce,413.8
2022-10-01,1.amazon_seller,3326.06
2022-10-02,1.woocommerce,648.79
2022-10-02,1.amazon_seller,3704.0700000000006
2022-10-03,1.woocommerce,363.76000000000005
2022-10-03,1.amazon_seller,4970.37
2022-10-04,1.woocommerce,759.85000000000014
2022-10-04,1.amazon_seller,4456.7
2022-10-05,1.woocommerce,412.3
2022-10-05,1.amazon_seller,5220.5
2022-10-06,1.woocommerce,909.87000000000012
2022-10-06,1.amazon_seller,5111.5499999999993
2022-10-07,1.woocommerce,389.92000000000007
2022-10-07,1.amazon_seller,3791.420000000001
2022-10-08,1.woocommerce,360.03999999999996
2022-10-08,1.amazon_seller,2477.1999999999989
2022-10-09,1.woocommerce,291.98
2022-10-09,1.amazon_seller,3858.69
2022-10-10,1.woocommerce,723.90000000000009
2022-10-10,1.amazon_seller,4269.9399999999987
2022-10-11,1.woocommerce,609.59
2022-10-11,1.amazon_seller,4322.35
2022-10-12,1.amazon_seller,4395.7999999999993
2022-10-12,1.woocommerce,1240.0900000000001
2022-10-13,1.amazon_seller,3814.3200000000006
2022-10-13,1.woocommerce,510.3900000000001
2022-10-14,1.amazon_seller,3362.6
2022-10-14,1.woocommerce,359.6
2022-10-15,1.amazon_seller,2837.52
2022-10-15,1.woocommerce,134.51999999999998
2022-10-16,1.amazon_seller,3440.0
2022-10-16,1.woocommerce,114.96000000000001
2022-10-17,1.amazon_seller,3681.4299999999994
2022-10-17,1.woocommerce,446.65999999999997
2022-10-18,1.amazon_seller,3851.9900000000007
2022-10-18,1.woocommerce,1189.37
2022-10-19,1.amazon_seller,3900.0700000000006
2022-10-19,1.woocommerce,665.95
2022-10-20,1.amazon_seller,3246.0600000000004
2022-10-20,1.woocommerce,327.65000000000003
2022-10-21,1.amazon_seller,3368.54
2022-10-21,1.woocommerce,152.65
2022-10-22,1.amazon_seller,2705.31
2022-10-22,1.woocommerce,507.75
2022-10-23,1.amazon_seller,3093.6800000000003
2022-10-23,1.woocommerce,379.53
2022-10-24,1.amazon_seller,3847.76
2022-10-24,1.woocommerce,458.13
2022-10-25,1.amazon_seller,3807.2300000000005
2022-10-25,1.woocommerce,654.07999999999993
2022-10-26,1.amazon_seller,4004.1200000000008
2022-10-26,1.woocommerce,198.26000000000002
2022-10-27,1.amazon_seller,4118.4800000000005
2022-10-27,1.woocommerce,312.51
2022-10-28,1.amazon_seller,3314.51
2022-10-28,1.woocommerce,454.62
2022-10-29,1.amazon_seller,2702.6400000000003
2022-10-29,1.woocommerce,61.870000000000005
2022-10-30,1.amazon_seller,2734.2799999999997
2022-10-30,1.woocommerce,506.19
2022-10-31,1.amazon_seller,2821.5099999999998
2022-10-31,1.woocommerce,520.30000000000007
2022-11-01,1.woocommerce,425.39
2022-11-01,1.amazon_seller,4231.18
2022-11-02,1.woocommerce,1521.0500000000002
2022-11-02,1.amazon_seller,3780.2400000000007
2022-11-03,1.woocommerce,423.78
2022-11-03,1.amazon_seller,3691.7400000000002
2022-11-04,1.woocommerce,316.14
2022-11-04,1.amazon_seller,2793.1299999999987
2022-11-05,1.woocommerce,164.78
2022-11-05,1.amazon_seller,3200.9599999999996
2022-11-06,1.woocommerce,137.24
2022-11-06,1.amazon_seller,3603.63
2022-11-07,1.woocommerce,68.53
2022-11-07,1.amazon_seller,4472.2
2022-11-08,1.woocommerce,353.19000000000005
2022-11-08,1.amazon_seller,3405.4300000000003
2022-11-09,1.woocommerce,339.2
2022-11-09,1.amazon_seller,4021.96
2022-11-10,1.amazon_seller,3814.2900000000009
2022-11-10,1.woocommerce,252.66
2022-11-11,1.amazon_seller,3261.4300000000003
2022-11-11,1.woocommerce,226.25
2022-11-12,1.amazon_seller,2493.4399999999996
2022-11-12,1.woocommerce,210.53
2022-11-13,1.amazon_seller,3635.9800000000005
2022-11-13,1.woocommerce,234.36999999999998
2022-11-14,1.amazon_seller,3597.65
2022-11-14,1.woocommerce,1425.6499999999999
2022-11-15,1.amazon_seller,4060.3199999999997
2022-11-15,1.woocommerce,1531.09
2022-11-16,1.amazon_seller,4311.8200000000006
2022-11-16,1.woocommerce,579.14
2022-11-17,1.amazon_seller,3260.53
2022-11-17,1.woocommerce,609.72
2022-11-18,1.amazon_seller,4375.75
2022-11-18,1.woocommerce,622.07999999999993
2022-11-19,1.amazon_seller,3668.6100000000006
2022-11-19,1.woocommerce,766.79000000000008
2022-11-20,1.amazon_seller,4060.73
2022-11-20,1.woocommerce,329.43999999999994
2022-11-21,1.amazon_seller,4307.9199999999992
2022-11-21,1.woocommerce,976.66
2022-11-22,1.amazon_seller,4326.9
2022-11-22,1.woocommerce,683.2
2022-11-23,1.amazon_seller,3824.0500000000006
2022-11-23,1.woocommerce,768.46
2022-11-24,1.amazon_seller,4079.4500000000003
2022-11-24,1.woocommerce,1441.0300000000002
2022-11-25,1.amazon_seller,4687.37
2022-11-25,1.woocommerce,781.83
2022-11-26,1.amazon_seller,3198.62
2022-11-26,1.woocommerce,151.12
2022-11-27,1.amazon_seller,3016.1299999999997
2022-11-27,1.woocommerce,515.5
2022-11-28,1.amazon_seller,4621.27
2022-11-28,1.woocommerce,1343.2200000000003
2022-11-29,1.amazon_seller,2904.44
2022-11-29,1.woocommerce,679.63000000000011
2022-11-30,1.amazon_seller,3023.5699999999997
2022-11-30,1.woocommerce,634.39
2022-12-01,1.amazon_seller,3282.4500000000003
2022-12-01,1.woocommerce,396.88
2022-12-02,1.amazon_seller,2298.329999999999
2022-12-02,1.woocommerce,82.94
2022-12-03,1.amazon_seller,2068.64
2022-12-03,1.woocommerce,109.68
2022-12-04,1.amazon_seller,2741.3999999999996
2022-12-04,1.woocommerce,174.63
2022-12-05,1.amazon_seller,3517.51
2022-12-05,1.woocommerce,110.24000000000001
2022-12-06,1.amazon_seller,2834.3600000000006
2022-12-06,1.woocommerce,358.31
2022-12-07,1.amazon_seller,2118.9299999999994
2022-12-07,1.woocommerce,71.89
2022-12-08,1.amazon_seller,2662.8099999999995
2022-12-08,1.woocommerce,78.240000000000009
2022-12-09,1.amazon_seller,2601.5099999999993
2022-12-09,1.woocommerce,86.22
2022-12-10,1.amazon_seller,2403.6899999999987
2022-12-10,1.woocommerce,270.9
2022-12-11,1.amazon_seller,3507.8600000000006
2022-12-11,1.woocommerce,107.79
2022-12-12,1.amazon_seller,4415.7899999999991
2022-12-12,1.woocommerce,323.96000000000004
2022-12-13,1.amazon_seller,3967.67
2022-12-13,1.woocommerce,831.61
2022-12-14,1.amazon_seller,3426.1800000000003
2022-12-14,1.woocommerce,771.29000000000008
2022-12-15,1.amazon_seller,3501.48
2022-12-15,1.woocommerce,445.63
2022-12-16,1.amazon_seller,3364.2400000000002
2022-12-16,1.woocommerce,215.27999999999997
2022-12-17,1.amazon_seller,2847.1799999999989
2022-12-17,1.woocommerce,234.7
2022-12-18,1.amazon_seller,2845.9599999999991
2022-12-18,1.woocommerce,207.91
2022-12-19,1.amazon_seller,3645.7900000000004
2022-12-19,1.woocommerce,397.28999999999996
2022-12-20,1.amazon_seller,3789.6499999999996
2022-12-20,1.woocommerce,304.31
2022-12-21,1.amazon_seller,3553.1200000000003
2022-12-21,1.woocommerce,101.09
2022-12-22,1.amazon_seller,2687.88
2022-12-22,1.woocommerce,0.0
2022-12-23,1.amazon_seller,1688.63
2022-12-23,1.woocommerce,259.19
2022-12-24,1.amazon_seller,1210.04
2022-12-24,1.woocommerce,92.740000000000009
2022-12-25,1.amazon_seller,1282.3899999999999
2022-12-25,1.woocommerce,50.88
2022-12-26,1.amazon_seller,2429.139999999999
2022-12-26,1.woocommerce,132.78
2022-12-27,1.amazon_seller,3317.34
2022-12-27,1.woocommerce,373.97999999999996
2022-12-28,1.amazon_seller,3434.2700000000004
2022-12-28,1.woocommerce,521.55
2022-12-29,1.amazon_seller,3504.84
2022-12-29,1.woocommerce,317.65999999999997
2022-12-30,1.woocommerce,479.12
2022-12-30,1.amazon_seller,2296.6299999999992
2022-12-31,1.woocommerce,0.7
2022-12-31,1.amazon_seller,1564.0
2023-01-01,1.woocommerce,256.77
2023-01-01,1.amazon_seller,3396.29
2023-01-02,1.woocommerce,206.71999999999997
2023-01-02,1.amazon_seller,4529.54
2023-01-03,1.woocommerce,405.75
2023-01-03,1.amazon_seller,4766.0599999999995
2023-01-04,1.woocommerce,136.22
2023-01-04,1.amazon_seller,5075.4800000000014
2023-01-05,1.woocommerce,46.98
2023-01-05,1.amazon_seller,3994.29
2023-01-06,1.woocommerce,58.08
2023-01-06,1.amazon_seller,2856.9299999999989
2023-01-07,1.woocommerce,296.21
2023-01-07,1.amazon_seller,3175.5699999999997
2023-01-08,1.woocommerce,471.05
2023-01-08,1.amazon_seller,5149.1
2023-01-09,1.woocommerce,379.82000000000005
2023-01-09,1.amazon_seller,8389.91
2023-01-10,1.woocommerce,41.17
2023-01-10,1.amazon_seller,8902.33
2023-01-11,1.woocommerce,283.29999999999995
2023-01-11,1.amazon_seller,10432.130000000001
2023-01-12,1.woocommerce,847.30000000000007
2023-01-12,1.amazon_seller,9236.54
2023-01-13,1.woocommerce,544.79
2023-01-13,1.amazon_seller,7563.97
2023-01-14,1.woocommerce,177.67
2023-01-14,1.amazon_seller,5714.5999999999995
2023-01-15,1.woocommerce,260.74
2023-01-15,1.amazon_seller,7742.4699999999993
2023-01-16,1.woocommerce,585.73
2023-01-16,1.amazon_seller,5181.8899999999994
2023-01-17,1.woocommerce,636.3599999999999
2023-01-17,1.amazon_seller,5276.35
2023-01-18,1.woocommerce,525.5
2023-01-18,1.woocommerce,525.5
2023-01-18,1.amazon_seller,4783.9600000000009
2023-01-18,1.amazon_seller,4783.9600000000009
2023-01-19,1.woocommerce,907.77
2023-01-19,1.amazon_seller,4946.18
2023-01-20,1.woocommerce,853.99000000000012
2023-01-20,1.amazon_seller,3597.04
2023-01-21,1.woocommerce,94.58
2023-01-21,1.amazon_seller,3685.1200000000003
2023-01-22,1.woocommerce,401.86
2023-01-22,1.amazon_seller,3510.17
2023-01-23,1.woocommerce,650.28
2023-01-23,1.amazon_seller,4467.85
2023-01-24,1.woocommerce,392.65
2023-01-24,1.amazon_seller,3742.4900000000007
2023-01-25,1.woocommerce,126.34
2023-01-25,1.amazon_seller,3866.66
2023-01-26,1.woocommerce,178.63
2023-01-26,1.amazon_seller,4900.3799999999992
2023-01-27,1.woocommerce,105.94
2023-01-27,1.amazon_seller,4133.0
2023-01-28,1.woocommerce,98.460000000000008
2023-01-28,1.amazon_seller,3212.42
2023-01-29,1.woocommerce,146.05
2023-01-29,1.amazon_seller,4827.85
2023-01-30,1.woocommerce,1141.32
2023-01-30,1.amazon_seller,7317.9400000000005
2023-01-31,1.woocommerce,1038.93
2023-01-31,1.amazon_seller,7131.98
2023-02-01,1.amazon_seller,8050.7399999999989
2023-02-01,1.woocommerce,266.82
2023-02-02,1.amazon_seller,6510.4100000000008
2023-02-02,1.woocommerce,206.7
2023-02-03,1.amazon_seller,5582.1100000000006
2023-02-03,1.woocommerce,107.44
2023-02-04,1.amazon_seller,4625.869999999999
2023-02-04,1.woocommerce,57.38
2023-02-05,1.amazon_seller,6229.6200000000008
2023-02-05,1.woocommerce,166.34
2023-02-06,1.amazon_seller,7792.68
2023-02-06,1.woocommerce,347.14
2023-02-07,1.amazon_seller,7457.9700000000012
2023-02-07,1.woocommerce,298.44
2023-02-08,1.amazon_seller,7703.58
2023-02-08,1.woocommerce,450.34000000000009
2023-02-09,1.amazon_seller,8057.75
2023-02-09,1.woocommerce,583.41
2023-02-10,1.amazon_seller,6939.4
2023-02-10,1.woocommerce,237.62
2023-02-11,1.amazon_seller,6034.4000000000005
2023-02-11,1.woocommerce,41.870000000000005
2023-02-12,1.amazon_seller,6613.06
2023-02-12,1.woocommerce,150.82
2023-02-13,1.amazon_seller,3443.9500000000003
2023-02-13,1.woocommerce,1112.79
